FREQ_ID,FREQ_NAME,REF_AREA_ID,REF_AREA_NAME,INDICATOR_ID,INDICATOR_NAME,SEX_ID,SEX_NAME,AGE_ID,AGE_NAME,URBANISATION_ID,URBANISATION_NAME,UNIT_MEASURE_ID,UNIT_MEASURE_NAME,DATABASE_ID_ID,DATABASE_ID_NAME,UNIT_MULT_NAME,OBS_STATUS_ID,OBS_STATUS_NAME,OBS_CONF_ID,OBS_CONF_NAME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
A,Annual,HIC,High income,WB_HNP_SP_POP_TOTL,"Population, total",M,Male,Y0T14,under 15 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,134487802,136528446,137617679,138357111,139055191,139780565,139945198,139775934,139791417,139720432,139471250,139365422,139048911,138526729,137889321,137143453,136253208,135331105,134385662,133563292,132946308,132609906,132296369,131842091,131340575,130764430,130168553,129702364,129416503,129173062,128797714,128596766,128423677,128124403,127590313,126842121,126038664,125219265,124310944,123344703,122325503,121194770,120008128,118955891,118054597,117178262,116508879,116180293,116179350,116261212,116291209,116277989,116535622,116852683,117180312,117498328,117856586,118138138,118215836,118053257,117767893,116861101,115971869,115189680
A,Annual,HIC,High income,WB_HNP_SP_POP_TOTL,"Population, total",M,Male,Y15T64,15 to 64 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,273790228,276777982,280827724,285189918,289492617,293493064,297373440,301272516,305053523,309133973,313297797,318089940,322522556,326946336,331377828,335780446,340121785,344422980,348777735,353230361,357719682,362247493,366680660,371090964,375221741,379052386,382805855,386482025,389866691,393258317,396330401,399554886,402544392,405253178,407843901,410435541,413154678,415975677,418927161,421900897,424750486,427373788,429901626,432384631,434819325,437444813,440676091,444379757,448116310,451263768,453771758,454968835,456050230,456890446,457672706,458751345,459858435,460470926,461146298,461448447,461250967,459262194,459302104,460612775
A,Annual,HIC,High income,WB_HNP_SP_POP_TOTL,"Population, total",M,Male,Y_GE65,65 years old and over,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,30717067,31332424,31936251,32535353,33220614,33966945,34742633,35604203,36430138,37191543,38008475,38924917,39850946,40805544,41780554,42775348,43761189,44787395,45797062,46714269,47325876,47588596,47656339,47637544,47869712,48539859,49433252,50377926,51495498,52713223,53923532,55386755,57025475,58699163,60398750,62076709,63631550,65047274,66357207,67575364,68835709,70315093,71881656,73421218,75017710,76694076,78357063,79864965,81332575,82812960,84196123,85842538,88333487,91126186,93971562,96604865,99274863,101947205,104485180,107125010,109829223,111963369,114254957,117247654
A,Annual,HIC,High income,WB_HNP_SP_POP_TOTL,"Population, total",M,Male,_T,All age ranges or no breakdown by age,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,438995096,444638849,450381646,456082391,461768413,467240573,472061261,476652649,481275074,486045952,490777526,496380280,501422413,506278608,511047706,515699246,520136179,524541476,528960453,533507916,537991859,542445994,546633367,550570600,554432029,558356680,562407660,566562309,570778691,575144597,579051646,583538396,587993539,592076747,595832964,599354375,602824895,606242219,609595317,612820965,615911695,618883646,621791409,624761737,627891627,631317149,635542042,640425020,645628238,650337937,654259088,657089362,660919344,664869311,668824569,672854529,676989893,680556264,683847320,686626707,688848084,688086666,689528934,693050100
A,Annual,HIC,High income,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,Y0T14,under 15 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,263679018,267649908,269727341,271066936,272397507,273785043,274082366,273749716,273729409,273528007,272986397,272714545,272019248,270935010,269645044,268142476,266355406,264509140,262621593,260964641,259695405,258993955,258349385,257441446,256480676,255405473,254285493,253398997,252859469,252385008,251623062,251210622,250844685,250209047,249133172,247656258,246057746,244430920,242647409,240757950,238771440,236581664,234283275,232231607,230468970,228755516,227422174,226727733,226689841,226844831,226902471,226859181,227342663,227961708,228615434,229240711,229945063,230492936,230613232,230267472,229700220,227927483,226208006,224694499
A,Annual,HIC,High income,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,Y15T64,15 to 64 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,568878570,574197831,581690659,589857482,597860422,605353105,612724079,620217044,627387250,634990631,642771626,651696407,659708652,667731539,675736489,683664484,691473703,699131744,706874720,714877848,723004190,731370029,739717578,747974558,755558164,762355461,768830731,775099690,780786444,786519325,791801450,797594818,803105116,808314418,813451559,818697129,824250515,829941085,835857599,841797282,847365718,852570170,857684564,862690643,867558388,872605406,878519130,885147768,891857223,897531134,902219722,904223836,905604295,906447688,907235203,908303266,909282499,909596504,910221999,910272711,909831219,906006733,905940746,908289311
A,Annual,HIC,High income,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,Y_GE65,65 years old and over,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,75354824,77259803,79118681,80955468,82957795,85123538,87351086,89723265,92016577,94172642,96428852,98920638,101470707,104103044,106807703,109586086,112357720,115253549,118148709,120838980,122793141,123825517,124319305,124612096,125464790,127295649,129624328,132065364,134864173,137859602,140779192,144111973,147621669,151050906,154431794,157747143,160782715,163541842,166042625,168326683,170789249,173723657,176876648,180035152,183346704,186817048,190239245,193285934,196116379,198940774,201601538,204775734,209796594,215495624,221311225,226738293,232288813,237839749,243120133,248632026,254419532,259030247,263791634,270037684
A,Annual,HIC,High income,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,350724657,349894384,348987376,347788259,346467788,344936958,342980614,340720308,338464271,336400936,334394226,333329088,332075990,330734641,329308274,327892594,326816577,325701663,324486045,323484777,322562238,321367212,320381831,319384286,318435332,317527172,316338672,314882729,313528413,312781184,312078565,311384602,310797847,310239854,309493694,308633009,307813884,307052247,306237015,305331453,304363793,301996990,298971891,296164067,293503976,291013731,289012720,287297590,285748921,284160917,282405602,280944231,280179673,279487410,278788089,277932162,277007436,275844329,274523542,272896009,271206047,268423722,266048721,264504527
A,Annual,HIC,High income,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,557183621,569208905,581544916,594087104,606743267,619319896,631171868,642964415,654663464,666284700,677786847,689996548,701116503,712028686,722874524,733493791,743363352,753185635,763151623,773189113,782922723,792814316,801995480,810632822,819055004,827513700,836383643,845660465,854958111,863956437,872097013,881504072,890744585,899305275,907493447,915438085,923247683,930832300,938281524,945521358,952533003,960848114,969841434,978761400,987837387,997130784,1007133645,1017828954,1028878979,1039119687,1048281676,1054878177,1062527858,1070381971,1078338515,1086315087,1094474126,1102050364,1109397973,1116243079,1122712370,1124508788,1129859874,1138484899
A,Annual,HIC,High income,WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,907912413,919107547,930536680,941879887,953215721,964261686,974157526,983690017,993133232,1002691282,1012186875,1023331593,1033198607,1042769605,1052189245,1061393041,1070186825,1078894429,1087645025,1096681462,1105492737,1114189491,1122386268,1130028100,1137503635,1145056586,1152740549,1160564047,1168510076,1176763924,1184203705,1192917410,1201571467,1209574376,1217016521,1224100529,1231090974,1237913846,1244547641,1250881910,1256926406,1262875491,1268844485,1274957396,1281374060,1288177967,1296180548,1305161431,1314663441,1323316736,1330723736,1335858758,1342743557,1349905020,1357161865,1364282269,1371516373,1377929189,1383955367,1389172209,1393950970,1392964458,1395940386,1403021503
A,Annual,HKG,"Hong Kong SAR, China",WB_HNP_SP_POP_TOTL,"Population, total",F,Female,Y0T14,under 15 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,610096,630155,662753,686379,700075,712846,710927,718469,720203,714464,710702,702849,692881,687870,684008,670156,651574,634251,618583,626465,619524,617073,616103,616745,613884,611038,608135,601548,593225,586225,575941,570349,565896,565656,566473,563161,575440,570683,564564,556619,546074,535863,526005,510447,496369,478305,461688,450240,440043,427199,415175,404931,403419,403971,406616,408688,413757,424129,433244,440882,440893,434144,425294,430056
A,Annual,HKG,"Hong Kong SAR, China",WB_HNP_SP_POP_TOTL,"Population, total",F,Female,Y15T64,15 to 64 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,839680,843131,874047,903954,928501,957569,972374,1005948,1039029,1070638,1115499,1157480,1194499,1243771,1299654,1340701,1373172,1408497,1450560,1547909,1602000,1651835,1691533,1731086,1761067,1791364,1826002,1860070,1892308,1928396,1948927,1976521,2003497,2049155,2108270,2163319,2276143,2312607,2350797,2393696,2437148,2475614,2505127,2521392,2566650,2606484,2652298,2701215,2740715,2768692,2810522,2845033,2879719,2886231,2897931,2912310,2910086,2902279,2895344,2885485,2844682,2790291,2739141,2784288
A,Annual,HKG,"Hong Kong SAR, China",WB_HNP_SP_POP_TOTL,"Population, total",F,Female,Y_GE65,65 years old and over,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,59505,62792,67917,73052,78059,84143,89130,95478,101694,107727,115276,122132,127877,134889,142725,149547,156170,163207,170623,184423,194041,203757,211842,219639,226452,234976,244589,253068,260958,269130,276077,285454,294928,306984,321297,336987,360816,368873,377383,387205,396980,408024,419403,428151,440586,450713,460089,467826,473901,480472,492053,506140,525396,543670,567043,594632,621751,650167,681007,714218,742450,769643,797072,854386
A,Annual,HKG,"Hong Kong SAR, China",WB_HNP_SP_POP_TOTL,"Population, total",F,Female,_T,All age ranges or no breakdown by age,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,1509281,1536078,1604717,1663385,1706635,1754559,1772431,1819896,1860926,1892829,1941477,1982461,2015257,2066529,2126387,2160404,2180916,2205955,2239766,2358797,2415565,2472666,2519478,2567470,2601403,2637378,2678725,2714686,2746490,2783751,2800945,2832323,2864321,2921794,2996040,3063467,3212399,3252163,3292744,3337520,3380202,3419501,3450535,3459990,3503605,3535501,3574074,3619281,3654659,3676363,3717750,3756104,3808534,3833872,3871591,3915630,3945594,3976575,4009595,4040585,4028025,3994078,3961508,4068730
A,Annual,HKG,"Hong Kong SAR, China",WB_HNP_SP_POP_TOTL,"Population, total",M,Male,Y0T14,under 15 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,664560,683202,714190,735112,745705,755989,751509,757851,758604,751571,746651,739199,731324,728509,726577,713997,696262,679285,663980,674697,670512,670477,670429,671596,669920,669004,665287,654972,642948,633796,621892,614997,609329,608926,610719,608806,622939,617309,610438,601950,590807,579170,567232,549495,533302,512710,494525,482870,472863,459697,446878,436297,435425,435532,436640,437038,441795,453666,464688,474201,475049,468303,459221,464365
A,Annual,HKG,"Hong Kong SAR, China",WB_HNP_SP_POP_TOTL,"Population, total",M,Male,Y15T64,15 to 64 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,916145,922377,957657,991422,1018693,1050340,1065743,1100938,1135209,1167784,1214503,1262711,1311703,1375627,1447233,1502817,1549161,1598959,1656037,1775811,1845984,1899086,1925595,1949771,1963332,1978025,1999312,2020278,2038838,2060489,2065140,2077938,2090160,2121530,2165522,2204706,2297857,2307237,2316778,2331147,2346606,2356878,2357285,2344596,2359040,2368416,2383097,2400435,2408899,2407311,2418435,2425213,2435083,2421721,2411699,2403206,2389221,2378921,2368846,2355671,2316908,2267153,2218503,2246648
A,Annual,HKG,"Hong Kong SAR, China",WB_HNP_SP_POP_TOTL,"Population, total",M,Male,Y_GE65,65 years old and over,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,24685,26445,28635,30981,33567,37012,40217,44116,47961,51716,56369,60929,65317,70936,77602,84381,91662,99501,107717,120395,131038,141172,148997,156263,163244,171793,181274,190563,199323,208164,216523,226742,236690,248750,263119,279121,302305,312592,323740,335883,347386,358750,369048,376718,387554,396573,405404,413713,421378,429429,441136,453987,471058,487775,509571,535427,559990,584038,609472,637443,661017,683567,706868,756356
A,Annual,HKG,"Hong Kong SAR, China",WB_HNP_SP_POP_TOTL,"Population, total",M,Male,_T,All age ranges or no breakdown by age,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,1605390,1632023,1700482,1757515,1797965,1843341,1857469,1902905,1941774,1971071,2017523,2062839,2108344,2175071,2251412,2301195,2337084,2377745,2427734,2570903,2647535,2710734,2745021,2777630,2796496,2818822,2845874,2865813,2881110,2902449,2903555,2919677,2936179,2979206,3039360,3092633,3223101,3237138,3250956,3268980,3284799,3294798,3293565,3270809,3279895,3277700,3283026,3297018,3303141,3296437,3306449,3315497,3341565,3345028,3357909,3375671,3391006,3416625,3443005,3467315,3452974,3419023,3384592,3467369
A,Annual,HKG,"Hong Kong SAR, China",WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,Y0T14,under 15 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,1274656,1313356,1376944,1421492,1445780,1468835,1462436,1476320,1478807,1466035,1457353,1442048,1424205,1416379,1410585,1384153,1347836,1313536,1282563,1301162,1290037,1287550,1286532,1288340,1283804,1280043,1273422,1256521,1236173,1220021,1197833,1185346,1175225,1174582,1177192,1171966,1198379,1187992,1175002,1158568,1136881,1115033,1093238,1059942,1029670,991015,956212,933110,912906,886895,862053,841228,838844,839503,843256,845726,855552,877795,897932,915083,915942,902447,884516,894421
A,Annual,HKG,"Hong Kong SAR, China",WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,Y15T64,15 to 64 years old,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,1755824,1765507,1831705,1895375,1947195,2007909,2038117,2106886,2174238,2238421,2330002,2420191,2506201,2619397,2746887,2843519,2922332,3007456,3106598,3323719,3447985,3550921,3617128,3680857,3724400,3769388,3825315,3880348,3931146,3988885,4014067,4054458,4093657,4170685,4273792,4368025,4574000,4619843,4667576,4724843,4783754,4832493,4862412,4865989,4925690,4974899,5035395,5101650,5149615,5176003,5228958,5270246,5314802,5307952,5309630,5315516,5299307,5281200,5264190,5241156,5161591,5057443,4957645,5030936
A,Annual,HKG,"Hong Kong SAR, China",WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,Y_GE65,65 years old and over,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,84191,89237,96552,104033,111625,121155,129348,139594,149655,159443,171645,183061,193194,205824,220327,233928,247832,262707,278340,304819,325079,344929,360839,375902,389696,406769,425863,443631,460281,477294,492600,512196,531618,555733,584416,616108,663122,681465,701122,723088,744366,766774,788451,804869,828140,847286,865493,881539,895279,909901,933189,960126,996454,1031445,1076614,1130059,1181741,1234205,1290478,1351661,1403467,1453210,1503940,1610742
A,Annual,HKG,"Hong Kong SAR, China",WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,460971,465932,476544,483476,485492,488523,483067,485528,485985,483915,485809,483858,475286,471072,468381,459768,448321,437973,429363,436525,431477,425350,416422,407510,396584,386299,317775,175228,95163,51517,27553,9663,1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,Annual,HKG,"Hong Kong SAR, China",WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,2653700,2702168,2828656,2937424,3019108,3109377,3146833,3237272,3316715,3379985,3473191,3561442,3648314,3770528,3909419,4001832,4069679,4145727,4238137,4493175,4631623,4758050,4848078,4937590,5001316,5069901,5206825,5405272,5532437,5634683,5676947,5742337,5799282,5901000,6035400,6156100,6435500,6489300,6543700,6606500,6665000,6714300,6744100,6730800,6783500,6813200,6857100,6916300,6957800,6972800,7024200,7071600,7150100,7178900,7229500,7291300,7336600,7393200,7452600,7507900,7481000,7413100,7346100,7536100
A,Annual,HKG,"Hong Kong SAR, China",WB_HNP_SP_POP_TOTL,"Population, total",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,COUNT,Count,WB_HNP,Health Nutrition and Population Statistics,Units,A,Normal value,PU,Public,3114671,3168100,3305200,3420900,3504600,3597900,3629900,3722800,3802700,3863900,3959000,4045300,4123600,4241600,4377800,4461600,4518000,4583700,4667500,4929700,5063100,5183400,5264500,5345100,5397900,5456200,5524600,5580500,5627600,5686200,5704500,5752000,5800500,5901000,6035400,6156100,6435500,6489300,6543700,6606500,6665000,6714300,6744100,6730800,6783500,6813200,6857100,6916300,6957800,6972800,7024200,7071600,7150100,7178900,7229500,7291300,7336600,7393200,7452600,7507900,7481000,7413100,7346100,7536100
